timestamp,long,lat,external_t,hdop,satellite_,height,tag_tech_s,sensor_typ,individual,tag_ident,ind_ident,study_name,date,time,x,y
2018-09-08 16:15:08,9.898210000000001,46.807400000000001,27.500000000000000,1.300000000000000,8.000000000000000,2123.429999999999836,8:8,gps,Nucifraga caryocatactes,19,K125864,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787707.793360000010580,1186968.925109999952838
2018-09-08 16:30:08,9.866270000000000,46.847969999999997,25.000000000000000,1.100000000000000,8.000000000000000,1777.619999999999891,8:8,gps,Nucifraga caryocatactes,19,K125864,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785131.455649999901652,1191400.937840000027791
2018-09-08 17:00:05,9.854640000000000,46.869590000000002,26.500000000000000,2.300000000000000,7.000000000000000,1730.000000000000000,7:7,gps,Nucifraga caryocatactes,19,K125864,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784170.821070000063628,1193775.890080000041053
2018-09-08 17:30:05,9.855869999999999,46.868299999999998,28.500000000000000,2.000000000000000,7.000000000000000,1758.009999999999991,7:8,gps,Nucifraga caryocatactes,19,K125864,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784268.971940000075847,1193635.438450000016019
2018-08-15 12:00:05,9.892519999999999,46.808160000000001,30.500000000000000,2.100000000000000,8.000000000000000,1998.380000000000109,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787271.048409999813884,1187039.771810000063851
2018-08-15 15:00:12,9.884160000000000,46.811169999999997,28.500000000000000,3.000000000000000,7.000000000000000,1961.000000000000000,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2786622.822999999858439,1187354.301470000064000
2018-08-15 15:15:05,9.884010000000000,46.811039999999998,31.500000000000000,1.900000000000000,7.000000000000000,2056.639999999999873,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2786611.830360000021756,1187339.499779999954626
2018-08-15 16:00:05,9.868560000000000,46.814329999999998,26.000000000000000,3.500000000000000,6.000000000000000,2175.829999999999927,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785421.859430000185966,1187668.429710000054911
2018-08-15 16:15:05,9.868630000000000,46.814430000000002,28.500000000000000,1.700000000000000,7.000000000000000,2169.949999999999818,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785426.854929999914020,1187679.706669999985024
2018-08-15 16:45:11,9.868320000000001,46.814779999999999,28.000000000000000,1.800000000000000,6.000000000000000,2169.280000000000200,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785402.002249999903142,1187717.864160000113770
2018-08-15 17:00:09,9.868010000000000,46.814729999999997,26.500000000000000,1.500000000000000,7.000000000000000,2169.230000000000018,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785378.526769999880344,1187711.575780000071973
2018-08-15 17:15:11,9.866949999999999,46.815469999999998,29.000000000000000,1.100000000000000,7.000000000000000,2194.289999999999964,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785295.121009999886155,1187791.296450000023469
2018-08-15 17:30:11,9.866930000000000,46.815460000000002,29.500000000000000,1.300000000000000,7.000000000000000,2180.840000000000146,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785293.629790000151843,1187790.138060000026599
2018-08-15 17:45:06,9.867039999999999,46.815869999999997,25.500000000000000,1.300000000000000,7.000000000000000,2184.110000000000127,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785300.609999999869615,1187835.955049999989569
2018-08-16 11:30:06,9.857920000000000,46.816850000000002,30.500000000000000,1.900000000000000,6.000000000000000,1735.339999999999918,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784601.566329999826849,1187923.345410000067204
2018-08-16 12:30:11,9.857600000000000,46.816209999999998,33.500000000000000,3.500000000000000,6.000000000000000,1733.390000000000100,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784579.350370000116527,1187851.478529999963939
2018-08-16 14:45:15,9.858280000000001,46.817210000000003,32.500000000000000,1.800000000000000,6.000000000000000,1728.460000000000036,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784627.792849999852479,1187964.194210000103340
2018-08-16 15:15:11,9.859980000000000,46.815069999999999,33.000000000000000,2.500000000000000,5.000000000000000,1471.109999999999900,5:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784764.809890000149608,1187730.409950000001118
2018-08-16 16:15:06,9.869990000000000,46.822130000000001,27.000000000000000,2.100000000000000,8.000000000000000,1876.990000000000009,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785504.072730000130832,1188538.507250000024214
2018-08-16 17:15:08,9.866540000000001,46.816180000000003,31.500000000000000,1.200000000000000,8.000000000000000,2143.369999999999891,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785261.403020000085235,1187869.219740000087768
2018-08-16 17:30:11,9.866640000000000,46.816170000000000,36.500000000000000,2.600000000000000,5.000000000000000,2143.539999999999964,5:5,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785269.065489999949932,1187868.344770000083372
2018-08-16 17:45:10,9.866610000000000,46.816240000000001,35.000000000000000,1.500000000000000,6.000000000000000,2142.730000000000018,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785266.536249999888241,1187876.051969999913126
2018-08-17 10:00:12,9.875890000000000,46.810910000000000,30.500000000000000,2.000000000000000,6.000000000000000,1992.220000000000027,6:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785992.824959999881685,1187305.770199999911711
2018-08-17 11:00:05,9.856980000000000,46.816980000000001,31.000000000000000,1.300000000000000,7.000000000000000,1684.140000000000100,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784529.417739999946207,1187935.578770000021905
2018-08-17 12:15:10,9.858100000000000,46.816180000000003,32.000000000000000,3.000000000000000,7.000000000000000,1777.869999999999891,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784617.593630000017583,1187849.321689999895170
2018-08-17 12:30:08,9.858070000000000,46.816949999999999,32.500000000000000,3.000000000000000,8.000000000000000,1754.859999999999900,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784612.665500000119209,1187934.809959999984130
2018-08-17 13:15:12,9.866949999999999,46.816279999999999,36.000000000000000,2.900000000000000,8.000000000000000,2134.969999999999800,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785292.333990000188351,1187881.299619999947026
2018-08-17 13:45:12,9.859240000000000,46.817090000000000,31.000000000000000,1.300000000000000,6.000000000000000,1713.750000000000000,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784701.432630000170320,1187953.120279999915510
2018-08-17 14:00:12,9.858250000000000,46.817610000000002,31.000000000000000,2.200000000000000,6.000000000000000,1781.750000000000000,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784624.133090000133961,1188008.569769999943674
2018-08-17 14:45:11,9.856650000000000,46.816719999999997,34.000000000000000,1.600000000000000,5.000000000000000,1722.759999999999991,5:5,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784505.136220000218600,1187905.912520000012591
2018-08-17 15:00:07,9.857690000000000,46.816240000000001,32.000000000000000,1.900000000000000,7.000000000000000,1754.910000000000082,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784586.112819999922067,1187855.023770000087097
2018-08-17 15:30:06,9.906010000000000,46.800649999999997,31.500000000000000,1.500000000000000,7.000000000000000,2122.400000000000091,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788326.469330000225455,1186237.605750000104308
2018-08-17 15:45:07,9.905760000000001,46.800750000000001,32.500000000000000,3.100000000000000,6.000000000000000,2064.309999999999945,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788307.044400000013411,1186248.116889999946579
2018-08-17 16:00:09,9.906120000000000,46.800669999999997,31.000000000000000,2.600000000000000,6.000000000000000,2110.090000000000146,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788334.792559999972582,1186240.092100000008941
2018-08-17 16:15:12,9.893969999999999,46.807209999999998,28.000000000000000,1.200000000000000,7.000000000000000,1978.970000000000027,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787384.975680000148714,1186937.676429999992251
2018-08-17 16:30:08,9.858770000000000,46.816589999999998,26.000000000000000,1.300000000000000,7.000000000000000,1765.240000000000009,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784667.295839999802411,1187896.456049999920651
2018-08-17 17:00:08,9.862439999999999,46.815950000000001,27.000000000000000,1.400000000000000,7.000000000000000,1944.809999999999945,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784949.442189999856055,1187833.988469999982044
2018-08-17 17:15:08,9.865760000000000,46.816470000000002,28.000000000000000,1.400000000000000,6.000000000000000,2149.360000000000127,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785200.906810000073165,1187899.601289999904111
2018-08-17 17:30:08,9.866949999999999,46.816160000000004,25.500000000000000,1.200000000000000,8.000000000000000,2158.380000000000109,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785292.746879999991506,1187867.965820000041276
2018-08-18 11:45:11,9.856280000000000,46.817189999999997,30.500000000000000,2.300000000000000,5.000000000000000,1623.279999999999973,5:5,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784475.302509999834001,1187957.266610000049695
2018-08-18 12:00:12,9.858300000000000,46.817210000000003,28.500000000000000,2.700000000000000,5.000000000000000,1707.109999999999900,5:5,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784629.318429999984801,1187964.241279999958351
2018-08-18 14:15:11,9.867179999999999,46.816040000000001,28.000000000000000,3.500000000000000,6.000000000000000,2167.619999999999891,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785310.704359999857843,1187855.175319999922067
2018-08-18 14:30:11,9.867089999999999,46.816020000000002,30.000000000000000,1.900000000000000,6.000000000000000,2166.900000000000091,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785303.907910000067204,1187852.740419999929145
2018-08-18 15:00:06,9.867390000000000,46.816150000000000,29.000000000000000,1.600000000000000,8.000000000000000,2169.440000000000055,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785326.344769999850541,1187867.894079999998212
2018-08-18 15:15:11,9.867089999999999,46.815919999999998,29.500000000000000,2.200000000000000,6.000000000000000,2169.630000000000109,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785304.251999999862164,1187841.628920000046492
2018-08-18 15:45:06,9.862050000000000,46.818210000000001,28.000000000000000,3.200000000000000,7.000000000000000,1752.710000000000036,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784911.932130000088364,1188084.189509999938309
2018-08-18 16:15:07,9.863500000000000,46.817830000000001,28.000000000000000,2.600000000000000,6.000000000000000,1869.900000000000091,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785023.840640000067651,1188045.384749999968335
2018-08-18 16:45:07,9.867100000000001,46.816209999999998,23.000000000000000,1.200000000000000,7.000000000000000,2156.650000000000091,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785304.016929999925196,1187873.875890000024810
2018-08-19 09:00:12,9.877039999999999,46.808970000000002,29.000000000000000,1.300000000000000,7.000000000000000,1824.710000000000036,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2786087.258710000198334,1187092.935419999994338
2018-08-19 09:15:08,9.907340000000000,46.801090000000002,31.500000000000000,2.200000000000000,6.000000000000000,2002.480000000000018,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788426.411059999838471,1186289.689349999884143
2018-08-19 09:30:11,9.899279999999999,46.804980000000000,27.500000000000000,1.800000000000000,7.000000000000000,2043.700000000000045,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787797.863359999842942,1186702.591539999935776
2018-08-19 10:30:11,9.860620000000001,46.816330000000001,30.500000000000000,1.800000000000000,5.000000000000000,1846.690000000000055,5:5,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784809.306539999786764,1187871.922860000049695
2018-08-19 11:30:07,9.905620000000001,46.800289999999997,31.000000000000000,1.400000000000000,7.000000000000000,2082.010000000000218,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788297.970170000102371,1186196.668820000020787
2018-08-19 11:45:09,9.905329999999999,46.800449999999998,31.500000000000000,1.400000000000000,7.000000000000000,2084.280000000000200,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788275.283389999996871,1186213.750830000033602
2018-08-19 12:00:12,9.873350000000000,46.810809999999996,31.000000000000000,1.100000000000000,8.000000000000000,1968.980000000000018,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785799.398860000073910,1187288.639479999896139
2018-08-19 14:45:05,9.867670000000000,46.816490000000002,27.000000000000000,1.500000000000000,7.000000000000000,2240.699999999999818,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785346.533129999879748,1187906.334719999926165
2018-08-19 15:00:06,9.867060000000000,46.815790000000000,24.500000000000000,1.700000000000000,7.000000000000000,2233.139999999999873,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785302.410889999940991,1187827.113099999958649
2018-08-19 15:30:10,9.867010000000001,46.815919999999998,18.500000000000000,2.900000000000000,6.000000000000000,2162.329999999999927,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785298.149530000053346,1187841.439939999952912
2018-08-19 16:30:11,9.867270000000000,46.816070000000003,24.500000000000000,2.300000000000000,4.000000000000000,2162.329999999999927,4:4,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785317.466390000190586,1187858.721390000078827
2018-08-19 17:30:12,9.867710000000001,46.816209999999998,25.000000000000000,3.300000000000000,4.000000000000000,2180.449999999999818,4:4,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785350.548049999866635,1187875.317040000110865
2018-08-19 17:45:09,9.867450000000000,46.816180000000003,24.500000000000000,1.300000000000000,7.000000000000000,2170.989999999999782,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785330.818359999917448,1187871.369290000060573
2018-08-20 09:00:12,9.907410000000000,46.799729999999997,30.500000000000000,1.300000000000000,5.000000000000000,2115.110000000000127,5:5,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788436.509500000160187,1186138.743839999893680
2018-08-20 09:15:11,9.873860000000001,46.811929999999997,27.500000000000000,1.800000000000000,7.000000000000000,2073.840000000000146,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785834.441120000090450,1187414.295970000093803
2018-08-20 10:15:09,9.889220000000000,46.808950000000003,29.000000000000000,1.400000000000000,7.000000000000000,1982.619999999999891,7:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787016.544220000039786,1187119.678959999931976
2018-08-20 11:15:06,9.864860000000000,46.812829999999998,26.500000000000000,1.800000000000000,6.000000000000000,1907.089999999999918,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785144.768219999969006,1187493.017920000012964
2018-08-20 13:00:10,9.867210000000000,46.816200000000002,29.500000000000000,3.100000000000000,7.000000000000000,2163.739999999999782,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785312.442199999932200,1187873.024590000044554
2018-08-20 13:30:07,9.867229999999999,46.816180000000003,33.000000000000000,1.300000000000000,8.000000000000000,2178.380000000000109,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785314.036629999987781,1187870.849540000082925
2018-08-20 14:00:11,9.858910000000000,46.817340000000002,30.500000000000000,1.200000000000000,7.000000000000000,1737.200000000000045,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784675.403039999771863,1187980.122179999947548
2018-08-20 14:30:05,9.858219999999999,46.816879999999998,30.000000000000000,1.300000000000000,8.000000000000000,1774.529999999999973,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784624.347459999844432,1187927.384899999946356
2018-08-20 14:45:11,9.886649999999999,46.809970000000000,25.500000000000000,1.500000000000000,7.000000000000000,1962.809999999999945,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2786816.940359999891371,1187226.891439999919385
2018-08-20 15:30:12,9.861310000000000,46.815489999999997,22.500000000000000,1.300000000000000,8.000000000000000,1900.730000000000018,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784864.823660000227392,1187780.211850000079721
2018-08-20 15:45:09,9.859299999999999,46.817999999999998,27.000000000000000,2.600000000000000,7.000000000000000,1726.289999999999964,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784702.888170000165701,1188054.376549999928102
2018-08-21 09:30:11,9.907389999999999,46.795830000000002,36.500000000000000,2.000000000000000,7.000000000000000,2112.809999999999945,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788448.625839999876916,1185705.355299999937415
2018-08-21 10:15:11,9.857379999999999,46.817360000000001,31.000000000000000,3.200000000000000,6.000000000000000,1727.670000000000073,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784558.627299999818206,1187978.743669999996200
2018-08-21 10:30:11,9.869990000000000,46.810400000000001,30.500000000000000,1.400000000000000,5.000000000000000,1786.160000000000082,5:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785544.483459999784827,1187235.129570000106469
2018-08-21 11:15:08,9.896229999999999,46.805650000000000,29.000000000000000,1.200000000000000,8.000000000000000,1996.369999999999891,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787562.828910000156611,1186769.740350000094622
2018-08-21 11:45:11,9.856510000000000,46.815860000000001,30.000000000000000,3.300000000000000,5.000000000000000,1857.500000000000000,5:5,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784497.403340000193566,1187810.023920000065118
2018-08-21 14:00:10,9.859380000000000,46.817230000000002,27.500000000000000,1.200000000000000,8.000000000000000,1745.619999999999891,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784711.631560000125319,1187969.006079999962822
2018-08-21 14:30:12,9.861070000000000,46.815359999999998,25.500000000000000,1.600000000000000,6.000000000000000,1878.579999999999927,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784846.962259999942034,1187765.201300000073388
2018-08-21 14:45:12,9.902670000000001,46.801530000000000,25.500000000000000,2.100000000000000,7.000000000000000,2030.950000000000045,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788068.550059999804944,1186327.372220000019297
2018-08-21 15:00:09,9.906490000000000,46.800420000000003,30.500000000000000,1.900000000000000,6.000000000000000,2029.910000000000082,6:6,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788363.898260000161827,1186213.202229999937117
2018-08-21 15:30:08,9.868760000000000,46.814279999999997,27.500000000000000,1.400000000000000,7.000000000000000,2120.090000000000146,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785437.288230000063777,1187663.346730000106618
2018-08-21 15:45:10,9.868280000000000,46.814610000000002,30.000000000000000,1.900000000000000,8.000000000000000,2185.440000000000055,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785399.536199999973178,1187698.880080000031739
2018-08-21 16:00:07,9.866910000000001,46.815530000000003,29.000000000000000,1.600000000000000,8.000000000000000,2194.210000000000036,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785291.863309999927878,1187797.868869999889284
2018-08-21 16:15:08,9.867730000000000,46.815809999999999,30.000000000000000,2.100000000000000,8.000000000000000,2148.639999999999873,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785353.450420000124723,1187830.918300000019372
2018-08-21 17:15:12,9.866840000000000,46.815559999999998,20.500000000000000,1.600000000000000,5.000000000000000,2148.340000000000146,5:5,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785286.420380000025034,1187801.036980000091717
2018-08-22 09:30:12,9.908170000000000,46.796639999999996,28.000000000000000,1.900000000000000,6.000000000000000,2008.960000000000036,6:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788505.311910000164062,1185797.230860000010580
2018-08-22 10:30:12,9.858710000000000,46.817650000000000,31.500000000000000,1.500000000000000,7.000000000000000,1754.589999999999918,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784659.084179999772459,1188014.097129999892786
2018-08-22 11:00:05,9.908130000000000,46.796050000000001,30.000000000000000,1.600000000000000,7.000000000000000,1987.069999999999936,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788504.324089999776334,1185731.578130000038072
2018-08-22 11:30:12,9.907920000000001,46.796050000000001,31.000000000000000,1.400000000000000,7.000000000000000,1984.019999999999982,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788488.299440000206232,1185731.073510000016540
2018-08-22 12:00:05,9.858860000000000,46.816870000000002,26.500000000000000,3.900000000000000,8.000000000000000,1788.549999999999955,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784673.200860000215471,1187927.780229999916628
2018-08-22 13:00:12,9.872760000000000,46.816749999999999,30.500000000000000,1.200000000000000,7.000000000000000,2169.860000000000127,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2785733.901879999786615,1187947.263710000086576
2018-08-22 14:15:12,9.854469999999999,46.817000000000000,31.000000000000000,3.800000000000000,4.000000000000000,2008.210000000000036,4:4,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784337.886979999952018,1187931.899720000103116
2018-08-22 14:30:12,9.856730000000001,46.817239999999998,31.500000000000000,1.600000000000000,8.000000000000000,1654.839999999999918,8:8,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784509.456960000097752,1187963.880739999935031
2018-08-22 14:45:12,9.857650000000000,46.817329999999998,29.500000000000000,1.900000000000000,7.000000000000000,1834.779999999999973,7:7,gps,Nucifraga caryocatactes,20,K125874,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784579.325509999878705,1187976.045480000087991
